laser_id,x_pixel,y_pixel,distance_cm
1,175,212,3.15253
1,176,212,3.15714
1,177,211,3.1606
1,178,211,3.1633
1,179,210,3.16545
1,180,210,3.16869
1,181,209,3.17457
1,182,209,3.18044
1,183,209,3.18486
1,184,209,3.18927
1,185,208,3.19222
1,186,208,3.19517
1,187,208,3.19664
1,188,208,3.19812
1,189,208,3.19959
1,190,208,3.20107
1,191,208,3.20107
1,192,208,3.20107
1,193,208,3.20107
1,194,208,3.20107
1,195,208,3.20107
1,196,208,3.20107
1,197,208,3.20107
1,198,208,3.20107
1,199,208,3.20107
1,200,208,3.20107
1,201,208,3.20107
1,202,208,3.20107
1,203,208,3.20255
1,204,208,3.20403
1,205,208,3.20551
1,206,208,3.20699
1,207,208,3.20847
1,208,207,3.21143
1,209,207,3.2144
1,210,207,3.21736
1,211,207,3.22033
1,212,207,3.22478
1,213,206,3.22924
1,214,206,3.23221
1,215,206,3.23518
1,216,206,3.23816
1,217,205,3.24113
1,218,205,3.2441
1,219,205,3.24709
1,220,205,3.25007
1,221,205,3.25305
1,222,205,3.25604
1,223,205,3.25753
1,224,204,3.25902
1,225,204,3.26201
1,226,204,3.26501
1,227,204,3.268
1,228,204,3.27249
1,229,204,3.27699
1,230,203,3.2815
1,231,203,3.286
1,232,203,3.29202
1,233,202,3.29805
1,234,202,3.30558
1,235,201,3.31312
1,236,201,3.32068
1,237,200,3.32824
1,238,200,3.3358
1,239,199,3.34186
1,240,199,3.34792
1,241,198,3.35247
1,242,198,3.35855
1,243,198,3.36311
1,244,198,3.36768
1,245,198,3.37072
1,246,198,3.37377
1,247,197,3.3753
1,248,197,3.3753
1,249,197,3.3753
1,250,197,3.3753
1,251,197,3.3753
1,252,197,3.37378
1,253,198,3.36921
1,254,198,3.36313
1,255,198,3.35555
1,256,198,3.34646
1,257,199,3.33438
1,258,200,3.32082
1,259,201,3.30729
1,260,202,3.29376
1,261,203,3.27876
1,262,205,3.26375
1,263,206,3.25027
1,264,207,3.23682
1,265,207,3.22342
1,266,208,3.21006
1,267,208,3.1982
1,268,208,3.18933
1,269,209,3.18195
