laser_id,x_pixel,y_pixel,distance_cm
1,152,218,3.05139
1,153,218,3.05214
1,154,217,3.0527
1,155,217,3.05314
1,156,217,3.05191
1,157,217,3.05091
1,158,217,3.04947
1,159,217,3.04804
1,160,217,3.04517
1,161,218,3.0423
1,162,218,3.03799
1,163,219,3.03512
1,164,219,3.03225
1,165,219,3.02938
1,166,219,3.02651
1,167,220,3.02507
1,168,219,3.02364
1,169,219,3.02364
1,170,219,3.02221
1,171,219,3.02078
1,172,219,3.01935
1,173,219,3.01792
1,174,219,3.01365
1,175,220,3.00937
1,176,220,3.00367
1,177,220,2.99798
1,178,221,2.99087
1,179,222,2.98235
1,180,222,2.97383
1,181,223,2.96674
1,182,223,2.95965
1,183,224,2.95256
1,184,225,2.94689
1,185,225,2.94265
1,186,225,2.93841
1,187,225,2.93558
1,188,225,2.93276
1,189,225,2.93135
1,190,225,2.93135
1,191,225,2.93135
1,192,225,2.93135
1,193,225,2.93135
1,194,225,2.92994
1,195,225,2.92853
1,196,225,2.92713
1,197,225,2.92572
1,198,225,2.92432
1,199,226,2.92151
1,200,226,2.9187
1,201,226,2.91449
1,202,226,2.91028
1,203,226,2.90468
1,204,227,2.89907
1,205,227,2.89488
1,206,228,2.89068
1,207,228,2.88788
1,208,229,2.88508
1,209,229,2.88227
1,210,229,2.88087
1,211,229,2.87948
1,212,228,2.87948
1,213,228,2.87948
1,214,228,2.88087
1,215,228,2.88227
1,216,228,2.88366
1,217,228,2.88506
1,218,228,2.88506
1,219,228,2.88506
1,220,228,2.88506
1,221,228,2.88646
1,222,228,2.88785
1,223,228,2.88925
1,224,228,2.89065
1,225,228,2.89205
1,226,227,2.89345
1,227,227,2.89485
1,228,227,2.89625
1,229,227,2.89765
1,230,227,2.89905
1,231,227,2.90045
1,232,227,2.89905
1,233,227,2.89765
1,234,227,2.89625
1,235,227,2.89345
1,236,227,2.88927
1,237,228,2.88369
1,238,228,2.87398
1,239,228,2.86152
1,240,229,2.84769
1,241,230,2.83114
1,242,231,2.81324
1,243,234,2.79268
1,244,236,2.77213
1,245,237,2.75023
1,246,239,2.72973
1,247,240,2.71062
1,248,243,2.6929
1,249,243,2.67931
1,250,244,2.66848
1,251,244,2.65901
1,252,244,2.65226
1,253,244,2.64553
1,254,244,2.64285
1,255,244,2.64016
1,256,244,2.63749
1,257,244,2.63481
1,258,245,2.63214
1,259,245,2.62946
1,260,245,2.62678
1,261,246,2.62411
1,262,246,2.62143
1,263,246,2.61742
1,264,246,2.61475
1,265,246,2.61208
1,266,246,2.60809
1,267,246,2.6041
1,268,247,2.60011
1,269,247,2.59612
1,270,247,2.59213
1,271,248,2.58814
1,272,249,2.58415
1,273,249,2.58016
1,274,249,2.5775
1,275,249,2.57485
1,276,249,2.57219
1,277,249,2.57086
1,278,249,2.57086
1,279,249,2.57086
1,280,249,2.57086
1,281,249,2.57086
1,282,249,2.57086
1,283,249,2.57219
1,284,249,2.57352
1,285,249,2.57484
1,286,249,2.57617
1,287,249,2.5775
1,288,248,2.57882
1,289,248,2.58015
1,290,248,2.58148
1,291,248,2.5828
1,292,248,2.58413
1,293,248,2.58546
1,294,248,2.58546
1,295,248,2.58546
1,296,248,2.58546
1,297,248,2.58413
1,298,248,2.5828
1,299,248,2.58148
1,300,248,2.58015
1,301,248,2.57882
1,302,249,2.5775
1,303,249,2.57485
1,304,249,2.57219
1,305,249,2.56954
1,306,249,2.56557
1,307,249,2.5616
1,308,250,2.55896
1,309,250,2.555
1,310,250,2.55104
1,311,251,2.54576
1,312,251,2.54049
1,313,251,2.53521
1,314,252,2.52995
1,315,252,2.52469
1,316,253,2.51942
1,317,253,2.51548
1,318,253,2.51154
1,319,254,2.5076
1,320,254,2.50366
1,321,254,2.49973
1,322,254,2.49711
1,323,254,2.49449
1,324,254,2.49187
1,325,255,2.49057
1,326,255,2.48926
1,327,255,2.48795
1,328,255,2.48664
1,329,255,2.48533
1,330,255,2.48403
1,331,255,2.48403
1,332,255,2.48403
1,333,255,2.48533
1,334,255,2.48664
1,335,255,2.48795
1,336,255,2.48926
1,337,255,2.49057
1,338,254,2.49187
1,339,254,2.49318
1,340,254,2.49449
1,341,254,2.4958
1,342,254,2.49842
1,343,254,2.50104
1,344,254,2.50235
1,345,254,2.50366
1,346,254,2.50497
1,347,253,2.50628
1,348,253,2.50759
1,349,253,2.5089
1,350,253,2.51153
1,351,253,2.51415
1,352,253,2.51678
1,353,253,2.51809
1,354,253,2.51941
1,355,252,2.52072
1,356,252,2.52203
1,357,252,2.52335
1,358,252,2.52466
1,359,252,2.52729
1,360,252,2.52992
1,361,252,2.53124
1,362,252,2.53256
1,363,252,2.53388
1,364,251,2.53519
1,365,251,2.53651
1,366,251,2.53783
1,367,251,2.53915
1,368,251,2.54178
1,369,251,2.54442
1,370,251,2.54574
1,371,251,2.54838
1,372,251,2.55103
1,373,250,2.555
1,374,250,2.55897
1,375,250,2.56427
1,376,249,2.5709
1,377,249,2.57887
1,378,248,2.58818
1,379,248,2.59751
1,380,247,2.60819
1,381,246,2.61887
1,382,245,2.62957
1,383,244,2.64028
1,384,243,2.64966
1,385,242,2.66039
1,386,242,2.66979
1,387,241,2.67921
1,388,241,2.6873
1,389,241,2.6954
1,390,240,2.70353
1,391,240,2.71031
1,392,239,2.71846
1,393,239,2.72526
1,394,238,2.73206
1,395,237,2.73886
1,396,237,2.74567
1,397,236,2.75249
1,398,236,2.75795
1,399,236,2.76341
1,400,236,2.76751
1,401,235,2.77024
1,402,235,2.77298
1,403,235,2.77435
1,404,235,2.77572
1,405,235,2.77709
1,406,235,2.77846
1,407,235,2.77846
1,408,235,2.77846
1,409,235,2.77846
1,410,235,2.77983
1,411,235,2.78121
1,412,235,2.78258
1,413,235,2.78533
1,414,235,2.78808
1,415,234,2.79083
1,416,234,2.79358
1,417,234,2.79634
1,418,233,2.79909
1,419,233,2.80184
1,420,233,2.80459
1,421,233,2.80596
1,422,233,2.80734
1,423,233,2.80872
1,424,233,2.80872
1,425,233,2.80872
1,426,233,2.80872
1,427,233,2.80872
1,428,233,2.80872
1,429,233,2.80872
1,430,233,2.80872
1,431,233,2.80872
1,432,233,2.80872
1,433,233,2.80872
1,434,233,2.80872
1,435,233,2.80872
1,436,233,2.80872
1,437,233,2.80734
1,438,233,2.80596
1,439,233,2.80459
1,440,233,2.80321
1,441,233,2.80183
1,442,234,2.80046
1,443,234,2.79908
1,444,234,2.7977
1,445,234,2.79632
1,446,234,2.79495
1,447,234,2.79357
1,448,234,2.79357
1,449,234,2.79357
1,450,234,2.79357
1,451,234,2.79357
1,452,234,2.79357
1,453,234,2.79495
1,454,234,2.79632
1,455,234,2.7977
1,456,234,2.79908
1,457,234,2.80046
1,458,233,2.80321
1,459,233,2.80597
1,460,233,2.81011
1,461,233,2.81426
1,462,233,2.8184
1,463,232,2.82393
