laser_id,x_pixel,y_pixel,distance_cm
1,144,227,2.90186
1,145,227,2.90607
1,146,227,2.91028
1,147,226,2.91449
1,148,226,2.91871
1,149,225,2.92293
1,150,225,2.92715
1,151,225,2.93137
1,152,225,2.93559
1,153,224,2.93699
1,154,224,2.9384
1,155,224,2.9384
1,156,224,2.9384
1,157,224,2.93699
1,158,225,2.93559
1,159,225,2.93277
1,160,225,2.92995
1,161,225,2.92714
1,162,226,2.92432
1,163,226,2.9201
1,164,226,2.91729
1,165,226,2.91448
1,166,226,2.91027
1,167,226,2.90606
1,168,227,2.90326
1,169,227,2.89907
1,170,227,2.89487
1,171,228,2.89067
1,172,228,2.88508
1,173,228,2.87949
1,174,229,2.87531
1,175,229,2.87112
1,176,229,2.86694
1,177,230,2.86276
1,178,230,2.85859
1,179,230,2.85441
1,180,230,2.85163
1,181,230,2.84747
1,182,231,2.8433
1,183,231,2.84053
1,184,231,2.83776
1,185,231,2.83499
1,186,232,2.83084
1,187,232,2.82668
1,188,232,2.82392
1,189,232,2.82115
1,190,232,2.81701
1,191,233,2.81287
1,192,233,2.81011
1,193,233,2.80735
1,194,233,2.80459
1,195,234,2.80184
1,196,234,2.79908
1,197,234,2.7977
1,198,234,2.79632
1,199,234,2.79357
1,200,234,2.79082
1,201,234,2.78945
1,202,234,2.78808
1,203,234,2.7867
1,204,235,2.78533
1,205,235,2.78259
1,206,235,2.77847
1,207,235,2.77436
1,208,235,2.77025
1,209,235,2.76614
1,210,236,2.76341
1,211,237,2.75931
1,212,237,2.75657
1,213,237,2.75247
1,214,237,2.74837
1,215,237,2.74291
1,216,238,2.73882
1,217,237,2.7361
1,218,238,2.73338
1,219,238,2.73065
1,220,239,2.72793
1,221,239,2.72385
1,222,239,2.72114
1,223,239,2.71706
1,224,239,2.71434
1,225,239,2.71163
1,226,240,2.71027
1,227,240,2.70891
1,228,240,2.7062
1,229,240,2.70349
1,230,240,2.70079
1,231,240,2.69808
1,232,240,2.69672
1,233,241,2.69537
1,234,241,2.69402
1,235,241,2.69132
1,236,241,2.68861
1,237,241,2.68591
1,238,241,2.68321
1,239,241,2.68051
1,240,242,2.67782
1,241,242,2.67512
1,242,242,2.67243
1,243,242,2.66973
1,244,243,2.66703
1,245,243,2.663
1,246,243,2.66165
1,247,243,2.6603
1,248,243,2.65896
1,249,243,2.65761
1,250,244,2.65761
1,251,243,2.65761
1,252,243,2.65627
1,253,243,2.65493
1,254,243,2.65358
1,255,243,2.65224
1,256,243,2.65224
1,257,244,2.64956
1,258,244,2.64687
1,259,244,2.64419
1,260,244,2.64151
1,261,244,2.64017
1,262,245,2.64017
1,263,245,2.64151
1,264,245,2.64285
1,265,245,2.6442
1,266,244,2.64688
1,267,243,2.64957
1,268,243,2.6536
1,269,243,2.65898
1,270,243,2.66436
1,271,242,2.66974
1,272,242,2.67378
1,273,242,2.67647
1,274,241,2.68052
1,275,241,2.68592
1,276,241,2.69133
1,277,241,2.69539
1,278,241,2.69945
1,279,240,2.70486
1,280,239,2.7103
1,281,239,2.71573
1,282,239,2.72253
1,283,239,2.72933
1,284,238,2.73749
1,285,237,2.74431
1,286,237,2.74977
1,287,236,2.75523
1,288,236,2.76206
1,289,235,2.76889
1,290,235,2.77437
1,291,235,2.77986
1,292,235,2.78534
1,293,234,2.78946
1,294,234,2.79358
1,295,234,2.79496
1,296,233,2.79633
1,297,233,2.79771
1,298,233,2.79908
1,299,233,2.80046
1,300,234,2.80321
1,301,234,2.80597
1,302,234,2.80735
1,303,234,2.80873
1,304,233,2.81011
1,305,232,2.81149
1,306,232,2.81425
1,307,232,2.81701
1,308,232,2.81977
1,309,232,2.82253
1,310,232,2.82391
1,311,232,2.82391
1,312,232,2.82391
1,313,232,2.82529
1,314,232,2.82529
1,315,232,2.82529
1,316,232,2.82391
1,317,232,2.81978
1,318,231,2.81428
1,319,232,2.80741
1,320,232,2.79646
1,321,233,2.78551
1,322,235,2.77457
1,323,236,2.76362
1,324,237,2.75129
1,325,240,2.73899
1,326,240,2.72669
1,327,240,2.71577
1,328,240,2.70625
1,329,240,2.69676
1,330,241,2.68863
1,331,241,2.68458
1,332,241,2.68053
1,333,242,2.67648
1,334,243,2.67378
1,335,243,2.67108
1,336,243,2.66838
1,337,243,2.66569
1,338,243,2.66434
1,339,242,2.66976
1,340,242,2.67788
1,341,243,2.68465
1,342,243,2.69141
1,343,242,2.69818
1,344,238,2.70494
1,345,237,2.71172
1,346,238,2.71714
1,347,238,2.72391
1,348,238,2.73203
1,349,238,2.73882
1,350,237,2.74018
1,351,238,2.74018
1,352,238,2.74018
1,353,237,2.74018
1,354,237,2.74018
1,355,237,2.74018
1,356,237,2.73882
1,357,238,2.73882
1,358,238,2.73882
1,359,238,2.73745
1,360,238,2.73609
1,361,238,2.73473
1,362,238,2.73336
1,363,238,2.73336
1,364,238,2.73336
1,365,238,2.73336
1,366,238,2.732
1,367,238,2.73064
1,368,238,2.72928
1,369,238,2.72792
1,370,238,2.72657
1,371,239,2.72521
1,372,239,2.72385
1,373,239,2.72249
1,374,239,2.72113
1,375,239,2.71977
1,376,239,2.71841
1,377,239,2.71841
1,378,239,2.71841
1,379,239,2.71841
1,380,239,2.71841
1,381,239,2.71841
1,382,239,2.71977
1,383,239,2.71977
1,384,239,2.72113
1,385,239,2.72249
1,386,239,2.72385
1,387,238,2.72657
1,388,239,2.72929
1,389,238,2.73201
1,390,238,2.73474
1,391,238,2.73746
1,392,237,2.74018
1,393,237,2.74155
1,394,237,2.74427
1,395,237,2.74563
1,396,237,2.74699
1,397,237,2.74836
1,398,237,2.74836
1,399,237,2.74972
1,400,237,2.74972
1,401,237,2.75109
1,402,237,2.75246
1,403,237,2.75382
1,404,236,2.75519
1,405,237,2.75656
1,406,236,2.75929
1,407,236,2.76203
1,408,236,2.76477
1,409,236,2.7675
1,410,236,2.76887
1,411,235,2.77161
1,412,235,2.77435
1,413,235,2.7771
1,414,235,2.78122
1,415,235,2.78672
1,416,235,2.79222
1,417,234,2.79774
1,418,234,2.80325
1,419,233,2.81016
1,420,232,2.81845
1,421,232,2.82814
1,422,231,2.83783
1,423,231,2.84615
1,424,230,2.85447
1,425,229,2.86281
1,426,228,2.86976
1,427,228,2.87672
1,428,228,2.8823
1,429,228,2.88787
1,430,227,2.89346
1,431,227,2.89766
1,432,227,2.90046
1,433,227,2.90467
1,434,227,2.90887
1,435,226,2.91308
1,436,226,2.9173
1,437,226,2.92152
1,438,225,2.92715
1,439,225,2.93421
1,440,225,2.94126
1,441,224,2.94833
1,442,224,2.9554
1,443,223,2.96247
1,444,222,2.96956
1,445,222,2.97665
1,446,221,2.98517
1,447,221,2.99372
1,448,221,3.0037
1,449,220,3.01371
1,450,220,3.02374
1,451,219,3.03378
1,452,218,3.04385
1,453,217,3.05537
1,454,216,3.06689
1,455,215,3.07844
1,456,215,3.09145
1,457,214,3.10304
