laser_id,x_pixel,y_pixel,distance_cm
1,95,253,2.50912
1,96,253,2.51778
1,97,252,2.52233
1,98,252,2.50151
1,99,251,2.63028
1,100,227,2.80946
1,101,227,2.93119
1,102,227,2.90045
1,103,227,2.90045
1,104,227,2.90177
1,105,227,2.89649
1,106,228,2.88902
1,107,228,2.88506
1,108,228,2.88111
1,109,229,2.87366
1,110,229,2.86971
1,111,229,2.86708
1,112,230,2.85441
1,113,231,2.84305
1,114,231,2.83521
1,115,232,2.82392
1,116,233,2.81132
1,117,233,2.80742
1,118,233,2.81002
1,119,233,2.80482
1,120,234,2.79747
1,121,234,2.79357
1,122,234,2.79098
1,123,235,2.77847
1,124,236,2.76726
1,125,236,2.75823
1,126,237,2.75222
1,127,237,2.74707
1,128,237,2.74965
1,129,237,2.74322
1,130,238,2.74107
1,131,237,2.74322
1,132,237,2.74965
1,133,237,2.74836
1,134,237,2.74965
1,135,237,2.7445
1,136,238,2.7385
1,137,238,2.72823
1,138,239,2.72097
1,139,239,2.72225
1,140,238,2.72567
1,141,239,2.72354
1,142,239,2.71713
1,143,239,2.71969
1,144,239,2.71457
1,145,240,2.70733
1,146,240,2.70221
1,147,240,2.70349
1,148,240,2.70349
1,149,240,2.70477
1,150,240,2.69966
1,151,241,2.69244
1,152,241,2.68733
1,153,241,2.68988
1,154,241,2.68479
1,155,242,2.67758
1,156,242,2.67376
1,157,242,2.67122
1,158,243,2.65896
1,159,244,2.64671
1,160,244,2.64291
1,161,244,2.64544
1,162,244,2.64039
1,163,245,2.63324
1,164,245,2.62819
1,165,245,2.63071
1,166,245,2.62567
1,167,246,2.61853
1,168,246,2.61349
1,169,246,2.61475
1,170,246,2.61475
1,171,246,2.61475
1,172,246,2.61601
1,173,246,2.61098
1,174,247,2.60511
1,175,247,2.59506
1,176,248,2.59047
1,177,248,2.58045
1,178,249,2.57461
1,179,249,2.57086
1,180,249,2.56712
1,181,250,2.56129
1,182,250,2.55132
1,183,251,2.54551
1,184,251,2.54054
1,185,251,2.54302
1,186,251,2.53805
1,187,252,2.53102
1,188,252,2.52729
1,189,252,2.52357
1,190,253,2.51655
1,191,253,2.51283
1,192,253,2.50912
1,193,254,2.50212
1,194,254,2.49717
1,195,254,2.49841
1,196,254,2.49964
1,197,254,2.49471
1,198,255,2.48773
1,199,255,2.4828
1,200,255,2.48526
1,201,255,2.48034
1,202,256,2.47336
1,203,256,2.46967
1,204,256,2.46599
1,205,257,2.45903
