laser_id,x_pixel,y_pixel,distance_cm
1,107,159,4.06621
1,108,160,4.04694
1,109,160,4.04694
1,110,160,4.04694
1,111,160,4.04694
1,112,161,4.02774
1,113,161,4.02774
1,114,161,4.02774
1,115,161,4.02774
1,116,161,4.02774
1,117,162,4.00862
1,118,162,4.00862
1,119,162,4.00862
1,120,163,3.98958
1,121,164,3.97062
1,122,165,3.95173
1,123,166,3.93292
1,124,166,3.93292
1,125,167,3.91419
1,126,167,3.91419
1,127,168,3.89553
1,128,169,3.87694
1,129,170,3.85842
1,130,170,3.85842
1,131,171,3.83997
1,132,171,3.83997
1,133,172,3.82159
1,134,173,3.80329
1,135,174,3.78505
1,136,174,3.78505
1,137,175,3.76688
1,138,175,3.76688
1,139,176,3.74878
1,140,177,3.73074
1,141,177,3.73074
1,142,178,3.71277
1,143,177,3.73074
1,144,178,3.71277
1,145,178,3.71277
1,146,178,3.71277
1,147,178,3.71277
1,148,178,3.71277
1,149,179,3.69486
1,150,179,3.69486
1,151,180,3.67702
1,152,180,3.67702
1,153,180,3.67702
1,154,180,3.67702
1,155,181,3.65924
1,156,181,3.65924
1,157,181,3.65924
1,158,181,3.65924
1,159,181,3.65924
1,160,181,3.65924
1,161,181,3.65924
1,162,181,3.65924
1,163,181,3.65924
1,164,181,3.65924
1,165,181,3.65924
1,166,182,3.64153
1,167,182,3.64153
1,168,181,3.65924
1,169,182,3.64153
1,170,182,3.64153
1,171,182,3.64153
1,172,182,3.64153
1,173,182,3.64153
1,174,182,3.64153
1,175,182,3.64153
1,176,182,3.64153
1,177,182,3.64153
1,178,182,3.64153
1,179,183,3.62388
1,180,183,3.62388
1,181,184,3.60628
1,182,185,3.58875
1,183,185,3.58875
1,184,186,3.57128
1,185,187,3.55387
1,186,188,3.53652
1,187,189,3.51923
1,188,192,3.4677
1,189,193,3.45064
1,190,193,3.45064
1,191,193,3.45064
1,192,194,3.43363
1,193,194,3.43363
1,194,195,3.41667
1,195,195,3.41667
1,196,195,3.41667
1,197,196,3.39978
1,198,196,3.39978
1,199,196,3.39978
1,200,197,3.38293
1,201,197,3.38293
1,202,198,3.36614
1,203,199,3.3494
1,204,199,3.3494
1,205,200,3.33272
1,206,200,3.33272
1,207,201,3.31608
1,208,201,3.31608
1,209,201,3.31608
1,210,201,3.31608
1,211,201,3.31608
1,212,202,3.2995
1,213,202,3.2995
1,214,202,3.2995
1,215,202,3.2995
1,216,202,3.2995
1,217,202,3.2995
1,218,202,3.2995
1,219,203,3.28297
1,220,203,3.28297
1,221,204,3.26649
1,222,204,3.26649
1,223,204,3.26649
1,224,205,3.25006
1,225,205,3.25006
1,226,205,3.25006
1,227,205,3.25006
1,228,205,3.25006
1,229,205,3.25006
1,230,205,3.25006
1,231,205,3.25006
1,232,205,3.25006
