laser_id,x_pixel,y_pixel,distance_cm,baseline_distance,seam_signal
1,128,281,53.8473,50.3456,3.5018
1,129,281,53.8259,50.3568,3.4691
1,130,281,53.7873,50.3680,3.4193
1,131,281,53.7374,50.3792,3.3582
1,132,281,53.6975,50.3904,3.3071
1,133,282,53.6487,50.3942,3.2545
1,134,282,53.5835,50.3979,3.1856
1,135,283,53.5022,50.4017,3.1006
1,136,284,53.4210,50.4054,3.0155
1,137,284,53.3237,50.4130,2.9107
1,138,285,53.2104,50.4205,2.7899
1,139,285,53.0976,50.4281,2.6696
1,140,286,52.9849,50.4356,2.5493
1,141,286,52.8727,50.4431,2.4296
1,142,287,52.7767,50.4506,2.3261
1,143,288,52.6650,50.4291,2.2359
1,144,289,52.5538,50.4098,2.1440
1,145,289,52.4426,50.4065,2.0361
1,146,290,52.3319,50.3979,1.9340
1,147,290,52.2212,50.3792,1.8420
1,148,291,52.1111,50.3456,1.7655
1,149,292,52.0168,50.3453,1.6715
1,150,292,51.9230,50.3302,1.5928
1,151,293,51.8138,50.3078,1.5060
1,152,293,51.7204,50.2857,1.4347
1,153,294,51.6270,50.2853,1.3418
1,154,294,51.5341,50.2776,1.2564
1,155,295,51.4568,50.2627,1.1941
1,156,296,51.3795,50.2402,1.1392
1,157,296,51.3178,50.2338,1.0839
1,158,296,51.2408,50.2285,1.0123
1,159,297,51.1794,50.2217,0.9576
1,160,297,51.1179,50.2111,0.9069
1,161,297,51.0720,50.1994,0.8726
1,162,297,51.0262,50.1806,0.8456
1,163,298,50.9804,50.1621,0.8183
1,164,298,50.9195,50.1512,0.7683
1,165,298,50.8740,50.1286,0.7453
1,166,298,50.8133,50.1138,0.6996
1,167,299,50.7527,50.1026,0.6501
1,168,299,50.6771,50.0913,0.5858
1,169,300,50.6167,50.0802,0.5365
1,170,300,50.5563,50.0690,0.4873
1,171,301,50.4960,50.0578,0.4382
1,172,301,50.4356,50.0466,0.3890
1,173,302,50.3904,50.0466,0.3439
1,174,302,50.3452,50.0466,0.2987
1,175,302,50.3152,50.0466,0.2686
1,176,302,50.2851,50.0466,0.2386
1,177,302,50.2701,50.0411,0.2291
1,178,302,50.2402,49.9358,0.3044
1,179,302,50.2253,49.7770,0.4483
1,180,302,50.1955,49.6111,0.5844
1,181,302,50.1657,49.4566,0.7091
1,182,302,50.1211,49.2950,0.8261
1,183,303,50.0913,49.1336,0.9577
1,184,303,50.0615,48.9797,1.0818
1,185,304,50.0466,48.8484,1.1982
1,186,304,50.0466,48.7323,1.3143
1,187,305,50.0466,48.6276,1.4190
1,188,304,50.0466,48.5305,1.5161
1,189,304,50.0765,48.4444,1.6321
1,190,303,50.1064,48.3658,1.7406
