laser_id,x_pixel,y_pixel,distance_cm,baseline_distance,seam_signal
1,128,281,53.8173,52.6329,1.1844
1,129,281,53.8001,52.5495,1.2506
1,130,281,53.7647,52.4741,1.2906
1,131,281,53.7174,52.3989,1.3184
1,132,282,53.6795,52.3159,1.3636
1,133,282,53.6323,52.2333,1.3990
1,134,282,53.5510,52.1506,1.4004
1,135,283,53.4697,52.0720,1.3978
1,136,284,53.3724,52.0013,1.3711
1,137,284,53.2751,51.9309,1.3442
1,138,285,53.1782,51.8606,1.3177
1,139,286,53.0655,51.7903,1.2752
1,140,286,52.9528,51.7203,1.2325
1,141,287,52.8405,51.6503,1.1903
1,142,287,52.7446,51.5804,1.1642
1,143,288,52.6329,51.5108,1.1221
1,144,289,52.5217,51.4414,1.0803
1,145,289,52.4266,51.3492,1.0774
1,146,290,52.3159,51.2649,1.0510
1,147,290,52.2057,51.1883,1.0174
1,148,291,52.0955,51.1195,0.9760
1,149,292,52.0013,51.0127,0.9886
1,150,292,51.9075,50.9059,1.0016
1,151,293,51.8137,50.7995,1.0142
1,152,294,51.7203,50.6783,1.0420
1,153,294,51.6269,50.5724,1.0545
1,154,294,51.5339,50.4665,1.0674
1,155,295,51.4414,50.3611,1.0803
1,156,295,51.3185,50.2709,1.0476
1,157,296,51.2112,50.1963,1.0150
1,158,296,51.1195,50.1069,1.0126
1,159,297,51.0127,50.0175,0.9952
1,160,298,50.9059,49.9431,0.9627
1,161,300,50.7995,49.8688,0.9307
1,162,300,50.6783,49.8095,0.8688
1,163,300,50.5724,49.7650,0.8073
1,164,301,50.4665,49.7206,0.7459
1,165,301,50.3611,49.7206,0.6404
1,166,302,50.2709,49.7206,0.5503
1,167,303,50.1963,49.7206,0.4756
1,168,303,50.1069,49.7206,0.3862
1,169,303,50.0175,49.7206,0.2968
1,170,304,49.9431,49.7206,0.2225
1,171,304,49.8688,49.7206,0.1482
1,172,305,49.8095,49.7206,0.0888
1,173,306,49.7650,49.7206,0.0444
1,174,306,49.7206,49.7206,0.0000
1,175,306,49.6762,49.7206,-0.0444
1,176,306,49.6467,49.7206,-0.0740
1,177,306,49.6171,49.7206,-0.1035
1,178,306,49.6024,49.7206,-0.1182
1,179,306,49.6024,49.7206,-0.1182
1,180,306,49.6024,49.7206,-0.1182
1,181,306,49.6171,49.7206,-0.1035
1,182,306,49.6467,49.7206,-0.0740
1,183,306,49.6762,49.7206,-0.0444
1,184,306,49.7206,49.7206,0.0000
1,185,306,49.7800,49.7206,0.0593
1,186,305,49.8393,49.7206,0.1187
1,187,304,49.8987,49.7206,0.1780
1,188,304,49.9580,49.7206,0.2374
1,189,303,50.0323,49.7206,0.3117
1,190,302,50.1067,49.7206,0.3860
1,191,302,50.1810,49.7206,0.4604
1,192,302,50.2406,49.7206,0.5200
1,193,302,50.2854,49.7206,0.5648
1,194,301,50.3302,49.7206,0.6096
1,195,301,50.3752,49.7800,0.5952
1,196,301,50.4052,49.8393,0.5659
1,197,301,50.4353,49.8987,0.5366
1,198,301,50.4653,49.9580,0.5073
1,199,301,50.4954,50.0323,0.4630
1,200,300,50.5104,50.1067,0.4038
1,201,300,50.5406,50.1810,0.3596
1,202,300,50.5708,50.2406,0.3302
1,203,300,50.6010,50.2854,0.3156
1,204,300,50.6464,50.2854,0.3610
1,205,300,50.6917,50.2854,0.4063
1,206,299,50.7373,50.2854,0.4519
1,207,299,50.7829,50.2854,0.4975
1,208,299,50.8285,50.2854,0.5431
1,209,298,50.8740,50.2854,0.5886
1,210,298,50.9043,50.2854,0.6189
1,211,297,50.9347,50.2854,0.6493
1,212,297,50.9498,50.2854,0.6644
1,213,297,50.9650,50.2854,0.6796
1,214,297,50.9650,50.1119,0.8532
1,215,298,50.9498,49.9490,1.0009
1,216,298,50.9347,49.7717,1.1630
1,217,298,50.9042,49.5800,1.3242
1,218,298,50.8586,49.3740,1.4847
1,219,299,50.7980,49.1831,1.6149
1,220,299,50.7075,48.9930,1.7144
1,221,299,50.6025,48.8329,1.7696
1,222,299,50.4535,48.6882,1.7653
1,223,300,50.2899,48.5734,1.7166
1,224,301,50.1119,48.4590,1.6528
1,225,303,49.9490,48.3592,1.5898
1,226,305,49.7717,48.2453,1.5263
1,227,308,49.5800,48.1319,1.4481
1,228,309,49.3740,48.0190,1.3550
1,229,310,49.1831,47.9065,1.2766
1,230,310,48.9930,47.7801,1.2129
1,231,311,48.8329,47.6543,1.1785
1,232,312,48.6882,47.5285,1.1596
1,233,313,48.5734,47.4032,1.1702
1,234,313,48.4590,47.2920,1.1670
1,235,314,48.3592,47.1813,1.1779
1,236,314,48.2453,47.0706,1.1748
1,237,315,48.1319,46.9603,1.1717
1,238,316,48.0190,46.8639,1.1550
1,239,317,47.9065,46.7680,1.1385
1,240,317,47.7801,46.6859,1.0942
1,241,318,47.6543,46.6176,1.0367
1,242,319,47.5285,46.5631,0.9654
1,243,320,47.4032,46.4951,0.9081
1,244,321,47.2920,46.4408,0.8512
1,245,322,47.1813,46.3865,0.7948
1,246,323,47.0706,46.3459,0.7247
1,247,323,46.9603,46.3052,0.6550
1,248,324,46.8639,46.2782,0.5857
1,249,324,46.7680,46.2377,0.5303
1,250,325,46.6859,46.2108,0.4752
1,251,325,46.6176,46.1838,0.4338
1,252,326,46.5631,46.1569,0.4063
1,253,326,46.4951,46.1299,0.3652
1,254,327,46.4408,46.1165,0.3243
1,255,327,46.3865,46.0896,0.2969
1,256,327,46.3459,46.0628,0.2831
1,257,327,46.3052,46.0360,0.2693
1,258,328,46.2782,46.0091,0.2691
1,259,328,46.2377,45.9823,0.2554
1,260,328,46.2108,45.9555,0.2552
1,261,328,46.1838,45.9288,0.2550
1,262,328,46.1569,45.9021,0.2548
1,263,328,46.1299,45.8620,0.2679
1,264,329,46.1165,45.8220,0.2945
1,265,329,46.0896,45.7820,0.3077
1,266,329,46.0628,45.7553,0.3075
1,267,329,46.0360,45.7287,0.3073
1,268,329,46.0091,45.6888,0.3203
1,269,329,45.9823,45.6489,0.3334
1,270,330,45.9555,45.6090,0.3465
1,271,330,45.9288,45.5825,0.3463
1,272,330,45.9021,45.5559,0.3461
1,273,330,45.8620,45.5294,0.3326
1,274,330,45.8220,45.5162,0.3058
1,275,331,45.7820,45.5162,0.2658
1,276,331,45.7553,45.5162,0.2392
1,277,331,45.7287,45.5162,0.2125
1,278,332,45.6888,45.5162,0.1726
1,279,332,45.6489,45.5162,0.1327
1,280,332,45.6090,45.5162,0.0929
