laser_id,x_pixel,y_pixel,distance_cm,baseline_distance,seam_signal
1,161,309,48.9607,46.9316,2.0292
1,162,309,48.9154,46.9350,1.9805
1,163,310,48.8814,46.9384,1.9431
1,164,310,48.8550,46.9418,1.9132
1,165,311,48.8181,46.9452,1.8729
1,166,311,48.7879,46.9452,1.8427
1,167,312,48.7303,46.9452,1.7851
1,168,312,48.6584,46.9452,1.7132
1,169,312,48.6010,46.9452,1.6558
1,170,313,48.5294,46.9452,1.5842
1,171,313,48.4722,46.9452,1.5270
1,172,313,48.4151,46.9452,1.4699
1,173,314,48.3582,46.9452,1.4129
1,174,314,48.3012,46.9487,1.3526
1,175,315,48.2302,46.9521,1.2781
1,176,315,48.1735,46.9555,1.2180
1,177,315,48.1168,46.9590,1.1578
1,178,316,48.0461,46.9590,1.0871
1,179,316,47.9896,46.9590,1.0306
1,180,317,47.9331,46.9590,0.9741
1,181,317,47.8769,46.9590,0.9178
1,182,317,47.8206,46.9625,0.8582
1,183,318,47.7644,46.9659,0.7985
1,184,318,47.7223,46.9693,0.7530
1,185,318,47.6663,46.9727,0.6935
1,186,319,47.6243,46.9762,0.6481
1,187,319,47.5824,46.9796,0.6028
1,188,319,47.5266,46.9831,0.5435
1,189,319,47.4848,46.9865,0.4983
1,190,320,47.4430,46.9899,0.4531
1,191,320,47.4013,46.9934,0.4079
1,192,320,47.3735,46.9968,0.3767
1,193,321,47.3457,47.0002,0.3454
1,194,321,47.3041,47.0003,0.3038
1,195,321,47.2625,47.0003,0.2622
1,196,321,47.2348,47.0003,0.2345
1,197,321,47.2071,47.0003,0.2068
1,198,321,47.1794,47.0037,0.1757
1,199,322,47.1519,47.0072,0.1447
1,200,322,47.1243,47.0106,0.1137
1,201,322,47.0967,47.0003,0.0964
1,202,322,47.0692,47.0003,0.0689
1,203,322,47.0416,46.9934,0.0482
1,204,323,47.0140,46.9832,0.0308
1,205,323,47.0002,46.9735,0.0268
1,206,323,46.9865,46.9729,0.0136
1,207,323,46.9727,46.9659,0.0069
1,208,323,46.9590,46.9590,-0.0000
1,209,323,46.9452,46.9590,-0.0138
1,210,323,46.9452,46.9487,-0.0034
1,211,323,46.9452,46.9452,0.0000
1,212,323,46.9315,46.9452,-0.0137
1,213,323,46.9178,46.9452,-0.0274
1,214,323,46.9041,46.9350,-0.0309
1,215,323,46.8904,46.9315,-0.0411
1,216,323,46.8904,46.9281,-0.0377
1,217,324,46.8904,46.9178,-0.0274
1,218,324,46.8904,46.9082,-0.0178
1,219,324,46.8904,46.9045,-0.0141
1,220,324,46.8767,46.9041,-0.0274
1,221,323,46.8630,46.9041,-0.0411
1,222,323,46.8493,46.8938,-0.0445
1,223,323,46.8493,46.8904,-0.0411
1,224,323,46.8630,46.8904,-0.0274
1,225,324,46.8767,46.8904,-0.0137
1,226,324,46.8904,46.8904,0.0000
1,227,324,46.8904,46.8904,0.0000
1,228,324,46.8904,46.8904,0.0000
1,229,323,46.8904,46.8904,0.0000
1,230,323,46.8904,46.8904,0.0000
1,231,323,46.9041,46.8904,0.0137
1,232,323,46.9316,46.8904,0.0412
1,233,323,46.9590,46.8904,0.0686
1,234,323,47.0003,46.8904,0.1099
1,235,323,47.0279,46.8835,0.1443
1,236,323,47.0554,46.8767,0.1788
1,237,322,47.0830,46.8767,0.2063
1,238,322,47.0968,46.8664,0.2304
1,239,321,47.1105,46.8630,0.2476
1,240,321,47.1243,46.8595,0.2648
1,241,321,47.1381,46.8493,0.2888
1,242,321,47.1518,46.8493,0.3026
1,243,322,47.1518,46.8364,0.3154
1,244,322,47.1518,46.7679,0.3839
1,245,322,47.1518,46.6993,0.4525
1,246,322,47.1657,46.6311,0.5346
1,247,322,47.1796,46.5766,0.6030
1,248,322,47.2073,46.5086,0.6988
1,249,322,47.2490,46.4543,0.7947
1,250,321,47.2906,46.4002,0.8904
1,251,320,47.3322,46.3327,0.9995
1,252,320,47.3877,46.2519,1.1359
1,253,319,47.4574,46.1713,1.2860
1,254,319,47.5270,46.0908,1.4362
1,255,319,47.6107,46.0103,1.6004
1,256,319,47.6806,45.9298,1.7508
1,257,318,47.7366,45.8628,1.8738
1,258,317,47.7926,45.7826,2.0101
1,259,317,47.8347,45.7158,2.1189
1,260,316,47.8768,45.6359,2.2409
1,261,316,47.9189,45.5694,2.3495
1,262,316,47.9610,45.5032,2.4578
1,263,316,47.9750,45.4503,2.5247
1,264,316,47.9610,45.3976,2.5634
1,265,316,47.9191,45.3319,2.5872
1,266,316,47.8492,45.2662,2.5830
1,267,316,47.7793,45.1874,2.5919
1,268,317,47.7094,45.1087,2.6007
1,269,318,47.6395,45.0432,2.5963
1,270,320,47.5696,44.9777,2.5919
1,271,321,47.4997,44.9254,2.5743
1,272,321,47.4298,44.8731,2.5567
1,273,321,47.3600,44.8340,2.5260
1,274,321,47.3042,44.7948,2.5093
1,275,321,47.2486,44.7688,2.4798
1,276,321,47.2071,44.7557,2.4514
1,277,321,47.1796,44.7427,2.4368
1,278,321,47.1383,44.7427,2.3955
1,279,321,47.0833,44.7427,2.3406
1,280,322,47.0284,44.7427,2.2857
1,281,323,46.9735,44.7427,2.2307
1,282,323,46.9049,44.7427,2.1622
1,283,324,46.8364,44.7427,2.0937
1,284,325,46.7679,44.7427,2.0251
1,285,325,46.6993,44.7427,1.9566
1,286,325,46.6311,44.7427,1.8883
1,287,326,46.5766,44.7427,1.8338
1,288,326,46.5086,44.7427,1.7658
1,289,326,46.4543,44.7427,1.7115
1,290,326,46.4002,44.7427,1.6574
1,291,327,46.3327,44.7427,1.5899
1,292,327,46.2519,44.7427,1.5091
1,293,328,46.1713,44.7427,1.4286
1,294,328,46.0908,44.7427,1.3481
1,295,329,46.0103,44.7427,1.2675
1,296,330,45.9298,44.7427,1.1870
1,297,331,45.8628,44.7427,1.1200
1,298,332,45.7826,44.7427,1.0398
1,299,332,45.7158,44.7427,0.9731
1,300,332,45.6359,44.7427,0.8932
1,301,332,45.5694,44.7427,0.8267
1,302,332,45.5032,44.7427,0.7605
1,303,333,45.4503,44.7427,0.7076
1,304,333,45.3976,44.7427,0.6549
1,305,334,45.3319,44.7427,0.5892
1,306,334,45.2662,44.7427,0.5234
1,307,335,45.1874,44.7427,0.4447
1,308,335,45.1087,44.7427,0.3659
1,309,336,45.0432,44.7427,0.3005
1,310,337,44.9777,44.7427,0.2350
1,311,337,44.9254,44.7427,0.1827
1,312,338,44.8731,44.7427,0.1304
1,313,338,44.8340,44.7427,0.0912
1,314,338,44.7948,44.7427,0.0521
1,315,338,44.7688,44.7427,0.0260
1,316,338,44.7557,44.7427,0.0130
1,317,338,44.7298,44.7427,-0.0130
1,318,338,44.7168,44.7427,-0.0259
1,319,338,44.7039,44.7427,-0.0389
1,320,338,44.6909,44.7427,-0.0518
1,321,338,44.6780,44.7427,-0.0648
1,322,339,44.6650,44.7427,-0.0777
1,323,339,44.6521,44.7427,-0.0907
1,324,339,44.6391,44.7427,-0.1036
1,325,339,44.6261,44.7427,-0.1166
1,326,339,44.6003,44.7427,-0.1425
1,327,339,44.5873,44.7427,-0.1554
1,328,339,44.5873,44.7427,-0.1554
1,329,339,44.5873,44.7427,-0.1554
1,330,339,44.5873,44.7427,-0.1554
1,331,340,44.5744,44.7427,-0.1683
1,332,339,44.5615,44.7427,-0.1812
1,333,339,44.5486,44.7427,-0.1941
1,334,339,44.5357,44.7427,-0.2071
1,335,339,44.5228,44.7427,-0.2200
1,336,340,44.5099,44.7427,-0.2329
1,337,340,44.5099,44.7427,-0.2329
