laser_id,x_pixel,y_pixel,distance_cm,baseline_distance,seam_signal
1,119,289,52.4568,50.0613,2.3955
1,120,289,52.4568,50.0390,2.4178
1,121,289,52.4568,50.0166,2.4401
1,122,289,52.4568,49.9943,2.4625
1,123,289,52.4568,49.9721,2.4847
1,124,289,52.4568,49.9498,2.5070
1,125,289,52.4568,49.9275,2.5292
1,126,289,52.4568,49.9053,2.5515
1,127,289,52.4410,49.8830,2.5579
1,128,289,52.4251,49.8608,2.5644
1,129,289,52.4093,49.8460,2.5634
1,130,289,52.3778,49.8349,2.5429
1,131,289,52.3462,49.8238,2.5225
1,132,290,52.3147,49.8127,2.5020
1,133,290,52.2675,49.8016,2.4659
1,134,290,52.2202,49.7868,2.4335
1,135,291,52.1730,49.7646,2.4084
1,136,291,52.1102,49.7425,2.3678
1,137,291,52.0474,49.7277,2.3197
1,138,292,52.0004,49.7166,2.2837
1,139,292,51.9378,49.7056,2.2323
1,140,292,51.8753,49.6835,2.1918
1,141,293,51.8285,49.6541,2.1744
1,142,293,51.7817,49.6211,2.1606
1,143,293,51.7195,49.5881,2.1314
1,144,294,51.6729,49.5551,2.1178
1,145,294,51.6109,49.5147,2.0961
1,146,294,51.5489,49.4672,2.0817
1,147,294,51.4872,49.4124,2.0749
1,148,295,51.4255,49.3575,2.0680
1,149,295,51.3638,49.3029,2.0609
1,150,296,51.3024,49.2483,2.0541
1,151,296,51.2409,49.1937,2.0473
1,152,297,51.1795,49.1283,2.0512
1,153,297,51.1181,49.0629,2.0551
1,154,297,51.0569,48.9977,2.0593
1,155,298,50.9958,48.9325,2.0632
1,156,298,50.9500,48.8677,2.0823
1,157,298,50.8891,48.7958,2.0933
1,158,298,50.8435,48.7167,2.1268
1,159,299,50.7979,48.6306,2.1673
1,160,299,50.7524,48.5449,2.2075
1,161,299,50.7221,48.4664,2.2557
1,162,300,50.6917,48.3880,2.3037
1,163,300,50.6464,48.3026,2.3438
1,164,300,50.6010,48.2175,2.3835
1,165,300,50.5708,48.1325,2.4383
1,166,300,50.5406,48.0475,2.4931
1,167,300,50.5104,47.9628,2.5476
1,168,301,50.4954,47.8781,2.6173
1,169,301,50.4653,47.8006,2.6648
1,170,301,50.4353,47.7301,2.7051
1,171,301,50.3903,47.6669,2.7234
1,172,301,50.3453,47.6038,2.7415
1,173,301,50.3003,47.5479,2.7524
1,174,302,50.2704,47.4955,2.7749
1,175,302,50.2405,47.4433,2.7972
1,176,303,50.1957,47.3911,2.8046
1,177,303,50.1509,47.3459,2.8050
1,178,303,50.1061,47.3043,2.8018
1,179,303,50.0613,47.2628,2.7986
1,180,303,50.0315,47.2212,2.8103
1,181,304,50.0017,47.1867,2.8150
1,182,304,49.9721,47.1522,2.8199
1,183,304,49.9424,47.1108,2.8316
1,184,304,49.9127,47.0695,2.8433
1,185,304,49.8830,47.0281,2.8549
1,186,304,49.8534,46.9902,2.8632
1,187,305,49.8386,46.9592,2.8793
1,188,305,49.8238,46.9180,2.9057
1,189,305,49.8090,46.8837,2.9252
1,190,305,49.7942,46.8529,2.9412
1,191,305,49.7646,46.8221,2.9425
1,192,305,49.7351,46.7912,2.9438
1,193,305,49.7203,46.7673,2.9531
1,194,305,49.7056,46.7434,2.9622
1,195,305,49.6762,46.7126,2.9635
1,196,306,49.6321,46.6819,2.9502
1,197,306,49.5881,46.6580,2.9300
1,198,306,49.5440,46.6342,2.9098
1,199,306,49.4855,46.6036,2.8818
1,200,307,49.4124,46.5628,2.8495
1,201,308,49.3393,46.5220,2.8173
1,202,308,49.2665,46.4949,2.7716
1,203,308,49.1937,46.4542,2.7395
1,204,309,49.1065,46.4136,2.6930
1,205,310,49.0194,46.3729,2.6464
1,206,310,48.9325,46.3188,2.6137
1,207,311,48.8461,46.2783,2.5678
1,208,311,48.7454,46.2378,2.5076
1,209,312,48.6306,46.1974,2.4333
1,210,312,48.5163,46.1704,2.3459
