laser_id,x_pixel,y_pixel,distance_cm,baseline_distance,seam_signal
1,147,302,49.9826,47.0690,2.9135
1,148,302,49.9283,47.0587,2.8696
1,149,303,49.8674,47.0484,2.8190
1,150,304,49.8200,47.0381,2.7819
1,151,305,49.7660,47.0278,2.7382
1,152,306,49.7218,47.0174,2.7044
1,153,306,49.6186,47.0071,2.6115
1,154,307,49.5154,46.9934,2.5220
1,155,307,49.4127,46.9728,2.4399
1,156,308,49.3103,46.9522,2.3581
1,157,308,49.2228,46.9316,2.2912
1,158,309,49.1356,46.9076,2.2281
1,159,309,49.0485,46.8767,2.1717
1,160,310,48.9760,46.8562,2.1198
1,161,311,48.8892,46.8357,2.0535
1,162,311,48.8170,46.8152,2.0018
1,163,312,48.7305,46.7947,1.9359
1,164,312,48.6586,46.7639,1.8947
1,165,312,48.5725,46.7332,1.8393
1,166,313,48.5009,46.7025,1.7984
1,167,313,48.4296,46.6718,1.7579
1,168,314,48.3583,46.6751,1.6832
1,169,314,48.2873,46.6785,1.6088
1,170,315,48.2163,46.6819,1.5344
1,171,315,48.1312,46.6852,1.4460
1,172,316,48.0605,46.6886,1.3719
1,173,316,47.9898,46.6920,1.2977
1,174,317,47.9333,46.6955,1.2378
1,175,317,47.8768,46.6989,1.1779
1,176,318,47.8206,46.7023,1.1183
1,177,318,47.7643,46.7057,1.0586
1,178,318,47.7222,46.7091,1.0131
1,179,318,47.6801,46.7125,0.9676
1,180,318,47.6521,46.7126,0.9395
1,181,319,47.6102,46.7126,0.8975
1,182,319,47.5823,46.7127,0.8696
1,183,319,47.5544,46.7127,0.8416
1,184,319,47.5265,46.7195,0.8070
1,185,319,47.4986,46.7263,0.7723
1,186,320,47.4568,46.7331,0.7237
1,187,320,47.4290,46.7399,0.6891
1,188,320,47.4012,46.7433,0.6579
1,189,320,47.3734,46.7468,0.6266
1,190,320,47.3456,46.7502,0.5954
1,191,321,47.3179,46.7537,0.5642
1,192,321,47.2902,46.7571,0.5331
1,193,321,47.2625,46.7605,0.5020
1,194,321,47.2348,46.7502,0.4846
1,195,321,47.2071,46.7399,0.4672
1,196,321,47.1794,46.7197,0.4598
1,197,322,47.1656,46.7128,0.4528
1,198,322,47.1518,46.7127,0.4391
1,199,322,47.1380,46.7125,0.4255
1,200,322,47.1242,46.7023,0.4219
1,201,322,47.1104,46.6920,0.4183
1,202,322,47.0966,46.6819,0.4147
1,203,322,47.0966,46.6718,0.4248
1,204,322,47.0966,46.6716,0.4249
1,205,322,47.0966,46.6650,0.4316
1,206,322,47.0828,46.6583,0.4245
1,207,322,47.0690,46.6579,0.4111
1,208,322,47.0553,46.6477,0.4076
1,209,322,47.0415,46.6443,0.3973
1,210,322,47.0278,46.6443,0.3835
1,211,323,47.0140,46.6443,0.3698
1,212,323,47.0002,46.6443,0.3560
1,213,323,46.9728,46.6443,0.3285
1,214,323,46.9453,46.6443,0.3011
1,215,323,46.9179,46.6443,0.2736
1,216,323,46.8767,46.6443,0.2325
1,217,323,46.8494,46.6443,0.2051
1,218,324,46.8220,46.6443,0.1778
1,219,324,46.7947,46.6443,0.1504
1,220,324,46.7537,46.6443,0.1094
1,221,325,46.7127,46.6443,0.0685
1,222,325,46.6718,46.6443,0.0275
1,223,325,46.6308,46.6443,-0.0134
1,224,325,46.6172,46.6342,-0.0170
1,225,326,46.6035,46.6307,-0.0272
1,226,326,46.5899,46.6273,-0.0374
1,227,326,46.5899,46.6172,-0.0273
1,228,326,46.5899,46.6171,-0.0272
1,229,325,46.5899,46.6039,-0.0141
1,230,325,46.5899,46.6035,-0.0137
1,231,325,46.6035,46.6035,0.0000
1,232,325,46.6171,46.5899,0.0272
1,233,325,46.6307,46.5899,0.0408
1,234,325,46.6443,46.5899,0.0544
1,235,325,46.6443,46.5899,0.0544
1,236,325,46.6443,46.5899,0.0544
1,237,325,46.6443,46.5359,0.1083
1,238,325,46.6443,46.4816,0.1626
1,239,325,46.6443,46.4273,0.2169
1,240,325,46.6443,46.3596,0.2847
1,241,325,46.6443,46.3055,0.3388
1,242,325,46.6443,46.2514,0.3929
1,243,325,46.6443,46.1975,0.4467
1,244,325,46.6443,46.1436,0.5006
1,245,325,46.6443,46.0899,0.5543
1,246,325,46.6579,46.0363,0.6217
1,247,325,46.6716,45.9826,0.6890
1,248,325,46.6852,45.9424,0.7428
1,249,325,46.6989,45.8889,0.8100
1,250,325,46.7125,45.8354,0.8771
1,251,324,46.7399,45.7954,0.9445
1,252,324,46.7672,45.7554,1.0119
1,253,324,46.7946,45.7153,1.0793
1,254,324,46.8220,45.6887,1.1333
1,255,324,46.8493,45.6621,1.1873
1,256,323,46.8767,45.6488,1.2279
1,257,323,46.8767,45.6222,1.2545
1,258,323,46.8767,45.5957,1.2810
1,259,323,46.8767,45.5691,1.3075
1,260,323,46.8767,45.5559,1.3208
1,261,323,46.8767,45.5427,1.3340
1,262,324,46.8767,45.5294,1.3473
1,263,324,46.8767,45.5162,1.3605
1,264,324,46.8767,45.4897,1.3870
1,265,324,46.8767,45.4633,1.4134
1,266,324,46.8767,45.4368,1.4398
1,267,323,46.8630,45.4104,1.4526
1,268,323,46.8630,45.3972,1.4658
1,269,323,46.8630,45.3972,1.4658
1,270,323,46.8493,45.3972,1.4521
1,271,323,46.8357,45.3972,1.4385
1,272,324,46.8084,45.3972,1.4112
1,273,324,46.7675,45.3972,1.3702
1,274,324,46.7129,45.3840,1.3289
1,275,325,46.6584,45.3840,1.2744
1,276,325,46.6039,45.3840,1.2199
1,277,326,46.5359,45.3840,1.1519
1,278,326,46.4816,45.3840,1.0976
1,279,327,46.4273,45.3840,1.0433
1,280,327,46.3596,45.3708,0.9888
1,281,327,46.3055,45.3445,0.9610
