laser_id,x_pixel,y_pixel,distance_cm,baseline_distance,seam_signal
1,111,270,55.7946,52.7631,3.0315
1,112,270,55.7047,52.6442,3.0605
1,113,270,55.6373,52.5099,3.1274
1,114,271,55.5641,52.3602,3.2039
1,115,271,55.4870,52.1953,3.2917
1,116,272,55.4071,52.0311,3.3760
1,117,274,55.2877,51.8518,3.4359
1,118,274,55.1516,51.6615,3.4901
1,119,275,55.0155,51.4643,3.5512
1,120,276,54.8800,51.2688,3.6112
1,121,277,54.7446,51.0739,3.6707
1,122,277,54.6264,50.8759,3.7504
1,123,278,54.5258,50.6712,3.8546
1,124,278,54.4087,50.4682,3.9404
1,125,279,54.2921,50.2515,4.0406
1,126,279,54.1762,50.0246,4.1515
1,127,279,54.0770,49.7913,4.2857
1,128,280,53.9616,49.5811,4.3804
1,129,281,53.8629,49.3792,4.4837
1,130,282,53.7480,49.1851,4.5629
1,131,283,53.6498,48.9986,4.6511
1,132,283,53.5354,48.8348,4.7006
1,133,284,53.4211,48.6789,4.7422
1,134,284,53.3233,48.5309,4.7925
1,135,285,53.2260,48.3907,4.8354
1,136,285,53.1612,48.2615,4.8997
1,137,286,53.1126,48.1400,4.9726
1,138,286,53.0641,48.0296,5.0345
1,139,286,53.0318,47.9337,5.0981
1,140,287,52.9995,47.8597,5.1398
1,141,286,52.9834,47.8000,5.1835
1,142,286,52.9673,47.7439,5.2234
1,143,286,52.9673,47.6808,5.2865
1,144,286,52.9513,47.6284,5.3229
1,145,286,52.9353,47.5691,5.3662
1,146,286,52.9513,47.5063,5.4450
1,147,286,52.9513,47.4435,5.5077
1,148,286,52.9513,47.3913,5.5600
1,149,287,52.9674,47.3393,5.6281
1,150,287,52.9835,47.2873,5.6962
1,151,286,52.9996,47.2352,5.7644
1,152,286,53.0157,47.1937,5.8220
1,153,286,53.0318,47.1453,5.8865
1,154,285,53.0479,47.0970,5.9509
1,155,285,53.0800,47.0557,6.0244
1,156,285,53.1122,47.0041,6.1081
1,157,285,53.1283,46.9594,6.1689
1,158,285,53.1444,46.9182,6.2262
1,159,285,53.1605,46.8770,6.2835
1,160,285,53.1605,46.8462,6.3143
1,161,285,53.1767,46.8153,6.3613
1,162,285,53.1929,46.7811,6.4118
1,163,285,53.2090,46.7400,6.4690
1,164,285,53.2090,46.7093,6.4997
1,165,285,53.2090,46.6786,6.5304
1,166,284,53.1929,46.6479,6.5450
1,167,284,53.1448,46.6172,6.5277
1,168,284,53.0809,46.5866,6.4943
1,169,285,53.0011,46.5560,6.4451
1,170,285,52.8899,46.5288,6.3611
1,171,286,52.7631,46.5084,6.2547
1,172,288,52.6046,46.4779,6.1267
1,173,289,52.4152,46.4474,5.9678
1,174,290,52.1953,46.4170,5.7783
1,175,292,51.9764,46.3865,5.5899
1,176,293,51.7272,46.3560,5.3712
1,177,294,51.4643,46.3323,5.1320
1,178,296,51.2036,46.3087,4.8950
1,179,298,50.9442,46.2783,4.6659
1,180,299,50.6712,46.2479,4.4233
1,181,301,50.4006,46.2176,4.1830
1,182,303,50.1024,46.1872,3.9152
1,183,305,49.7913,46.1570,3.6343
1,184,306,49.5111,46.1267,3.3844
1,185,308,49.2473,46.0965,3.1508
1,186,310,48.9986,46.0662,2.9324
1,187,313,48.7802,46.0361,2.7441
1,188,315,48.5776,46.0060,2.5716
1,189,315,48.3907,45.9758,2.4148
1,190,316,48.2184,45.9457,2.2727
1,191,316,48.0615,45.9156,2.1460
1,192,316,47.9337,45.8754,2.0583
1,193,317,47.8351,45.8486,1.9864
1,194,318,47.7649,45.8219,1.9430
1,195,318,47.6808,45.8085,1.8723
1,196,319,47.6110,45.8085,1.8025
1,197,319,47.5272,45.8085,1.7188
1,198,320,47.4435,45.8085,1.6350
1,199,320,47.3739,45.8085,1.5654
1,200,321,47.3046,45.8085,1.4961
1,201,321,47.2352,45.8085,1.4267
