laser_id,x_pixel,y_pixel,distance_cm,baseline_distance,seam_signal
1,148,303,49.9279,47.0278,2.9001
1,149,303,49.8583,47.0174,2.8408
1,150,303,49.8061,47.0071,2.7990
1,151,304,49.7477,46.9934,2.7543
1,152,305,49.7009,46.9728,2.7281
1,153,306,49.6481,46.9522,2.6959
1,154,307,49.5598,46.9316,2.6283
1,155,307,49.4571,46.9110,2.5461
1,156,308,49.3543,46.8904,2.4639
1,157,308,49.2520,46.8801,2.3719
1,158,309,49.1645,46.8698,2.2946
1,159,309,49.0773,46.8561,2.2211
1,160,310,49.0048,46.8356,2.1692
1,161,310,48.9180,46.8151,2.1029
1,162,311,48.8458,46.7946,2.0512
1,163,311,48.7736,46.7741,1.9996
1,164,312,48.7017,46.7535,1.9482
1,165,312,48.6298,46.7228,1.9070
1,166,313,48.5582,46.7058,1.8525
1,167,313,48.4866,46.6955,1.7911
1,168,313,48.4153,46.6853,1.7300
1,169,314,48.3299,46.6750,1.6549
1,170,314,48.2589,46.6784,1.5805
1,171,315,48.1738,46.6819,1.4920
1,172,315,48.1031,46.6853,1.4178
1,173,316,48.0184,46.6853,1.3331
1,174,317,47.9337,46.6854,1.2483
1,175,317,47.8632,46.6854,1.1778
1,176,318,47.7928,46.6854,1.1074
1,177,318,47.7365,46.6888,1.0477
1,178,319,47.6803,46.6922,0.9881
1,179,319,47.6382,46.6956,0.9426
1,180,319,47.6102,46.6989,0.9113
1,181,319,47.5682,46.7023,0.8659
1,182,319,47.5403,46.7058,0.8346
1,183,319,47.5124,46.7092,0.8033
1,184,319,47.4985,46.7126,0.7859
1,185,319,47.4846,46.7126,0.7720
1,186,320,47.4568,46.7127,0.7441
1,187,320,47.4290,46.7127,0.7163
1,188,320,47.4012,46.7128,0.6884
1,189,320,47.3734,46.7196,0.6538
1,190,320,47.3456,46.7265,0.6192
1,191,321,47.3179,46.7333,0.5845
1,192,321,47.2902,46.7401,0.5500
1,193,321,47.2625,46.7300,0.5325
1,194,321,47.2348,46.7197,0.5151
1,195,321,47.2071,46.7127,0.4944
1,196,321,47.1794,46.7126,0.4669
1,197,322,47.1656,46.7023,0.4633
1,198,322,47.1518,46.6922,0.4596
1,199,322,47.1380,46.6854,0.4526
1,200,322,47.1242,46.6853,0.4389
1,201,322,47.1104,46.6754,0.4350
1,202,322,47.0966,46.6719,0.4247
1,203,322,47.0966,46.6682,0.4283
1,204,322,47.0828,46.6581,0.4247
1,205,322,47.0690,46.6580,0.4111
1,206,322,47.0553,46.6512,0.4041
1,207,322,47.0415,46.6444,0.3971
1,208,322,47.0278,46.6443,0.3835
1,209,323,47.0140,46.6443,0.3697
1,210,323,47.0002,46.6443,0.3560
1,211,323,46.9728,46.6443,0.3285
1,212,323,46.9453,46.6443,0.3011
1,213,323,46.9179,46.6443,0.2736
1,214,323,46.8904,46.6443,0.2461
1,215,323,46.8767,46.6443,0.2324
1,216,324,46.8630,46.6443,0.2187
1,217,324,46.8356,46.6443,0.1914
1,218,324,46.8083,46.6443,0.1640
1,219,324,46.7809,46.6443,0.1366
1,220,324,46.7535,46.6443,0.1093
1,221,324,46.7126,46.6443,0.0683
1,222,325,46.6989,46.6375,0.0614
1,223,325,46.6853,46.6307,0.0545
1,224,325,46.6716,46.6307,0.0410
1,225,325,46.6580,46.6307,0.0273
1,226,326,46.6443,46.6307,0.0137
1,227,325,46.6307,46.6307,0.0000
1,228,325,46.6307,46.6307,0.0000
1,229,325,46.6307,46.6307,0.0000
1,230,325,46.6307,46.6307,0.0000
1,231,325,46.6307,46.6176,0.0130
1,232,325,46.6443,46.6171,0.0271
1,233,325,46.6443,46.6171,0.0272
1,234,325,46.6443,46.6035,0.0408
1,235,325,46.6443,46.6035,0.0408
1,236,325,46.6443,46.5631,0.0811
1,237,325,46.6443,46.4951,0.1491
1,238,325,46.6443,46.4408,0.2034
1,239,325,46.6443,46.3865,0.2577
1,240,325,46.6443,46.3459,0.2984
1,241,325,46.6443,46.2918,0.3525
1,242,325,46.6307,46.2513,0.3794
1,243,325,46.6171,46.1974,0.4197
