laser_id,x_pixel,y_pixel,distance_cm,baseline_distance,seam_signal
1,128,281,53.8473,50.3602,3.4871
1,129,281,53.8259,50.3603,3.4656
1,130,281,53.7873,50.3603,3.4269
1,131,281,53.7374,50.3604,3.3770
1,132,281,53.6975,50.3604,3.3371
1,133,282,53.6487,50.3679,3.2808
1,134,282,53.5835,50.3754,3.2082
1,135,283,53.5022,50.3828,3.1194
1,136,284,53.4210,50.3903,3.0307
1,137,284,53.3237,50.3941,2.9296
1,138,285,53.2104,50.3979,2.8125
1,139,285,53.0976,50.4016,2.6960
1,140,286,52.9849,50.4054,2.5795
1,141,286,52.8727,50.4129,2.4597
1,142,287,52.7767,50.4204,2.3563
1,143,288,52.6650,50.4028,2.2622
1,144,289,52.5538,50.3948,2.1590
1,145,289,52.4426,50.3914,2.0512
1,146,290,52.3319,50.3754,1.9566
1,147,290,52.2212,50.3604,1.8609
1,148,291,52.1111,50.3602,1.7508
1,149,292,52.0168,50.3377,1.6791
1,150,292,51.9230,50.3228,1.6002
1,151,293,51.8292,50.3116,1.5176
1,152,293,51.7358,50.3001,1.4357
1,153,294,51.6424,50.2889,1.3535
1,154,294,51.5495,50.2778,1.2717
1,155,295,51.4722,50.2667,1.2055
1,156,295,51.3949,50.2552,1.1396
1,157,296,51.3332,50.2329,1.1002
1,158,296,51.2562,50.2254,1.0308
1,159,297,51.1948,50.2232,0.9716
1,160,297,51.1181,50.2168,0.9014
1,161,297,51.0570,50.2120,0.8450
1,162,297,50.9958,50.2030,0.7929
1,163,298,50.9349,50.1955,0.7394
1,164,298,50.8740,50.1954,0.6786
1,165,299,50.8285,50.1842,0.6442
1,166,299,50.7678,50.1731,0.5948
1,167,299,50.7072,50.1656,0.5416
1,168,300,50.6466,50.1656,0.4810
1,169,300,50.5862,50.1544,0.4318
1,170,300,50.5258,50.1432,0.3827
1,171,301,50.4807,50.1357,0.3449
1,172,301,50.4355,50.1357,0.2998
1,173,301,50.3903,50.1245,0.2658
1,174,302,50.3602,50.1208,0.2395
1,175,302,50.3302,50.1208,0.2094
1,176,302,50.3001,50.1208,0.1794
1,177,302,50.2851,50.0484,0.2367
1,178,302,50.2552,49.9208,0.3344
1,179,302,50.2253,49.7695,0.4558
1,180,302,50.2104,49.6257,0.5847
1,181,302,50.1954,49.4712,0.7242
1,182,302,50.1805,49.3167,0.8638
1,183,303,50.1656,49.1624,1.0032
1,184,303,50.1506,49.0086,1.1421
1,185,303,50.1357,48.8772,1.2585
